ReservationDetailID,ReservationID,RoomTypeID,Record_Rate,OrderQty
100009160,100009160,5,367,1
100009161,100009161,4,341,3
100009162,100009162,2,172,1
100009163,100009163,4,526,1
100009164,100009164,4,428,4
100009165,100009165,1,170,3
100009166,100009166,4,261,2
100009167,100009167,3,341,1
100009168,100009168,2,466,4
100009169,100009169,4,469,2
100009170,100009170,3,110,3
100009171,100009171,5,436,3
100009172,100009172,1,294,4
100009173,100009173,2,406,1
100009174,100009174,1,512,2
100009175,100009175,5,544,4
100009176,100009176,1,474,2
100009177,100009177,2,170,3
100009178,100009178,4,308,1
100009179,100009179,1,323,1
100009180,100009180,1,315,3
100009181,100009181,3,365,2
100009182,100009182,3,338,1
100009183,100009183,1,519,2
100009184,100009184,4,199,1
100009185,100009185,1,109,3
100009186,100009186,1,340,2
100009187,100009187,3,488,1
100009188,100009188,3,421,1
100009189,100009189,4,314,2
100009190,100009190,4,158,2
100009191,100009191,1,402,1
100009192,100009192,1,110,1
100009193,100009193,3,360,3
100009194,100009194,5,488,4
100009195,100009195,5,395,1
100009196,100009196,1,528,4
100009197,100009197,1,380,3
100009198,100009198,5,520,2
100009199,100009199,5,130,1
100009200,100009200,4,325,3
100009201,100009201,1,208,2
100009202,100009202,1,362,1
100009203,100009203,2,464,4
100009204,100009204,1,440,4
100009205,100009205,1,117,2
100009206,100009206,2,274,3
100009207,100009207,5,436,2
100009208,100009208,4,383,3
100009209,100009209,3,113,1
100009210,100009210,1,198,2
100009211,100009211,3,382,4
100009212,100009212,2,186,4
100009213,100009213,4,332,4
100009214,100009214,4,335,4
100009215,100009215,3,510,3
100009216,100009216,5,334,4
100009217,100009217,1,347,3
100009218,100009218,4,133,2
100009219,100009219,5,250,4
100009220,100009220,3,310,3
100009221,100009221,4,160,3
100009222,100009222,4,510,4
100009223,100009223,4,149,4
100009224,100009224,1,456,1
100009225,100009225,5,173,2
100009226,100009226,1,313,1
100009227,100009227,1,539,2
100009228,100009228,4,445,2
100009229,100009229,3,145,4
100009230,100009230,1,442,2
100009231,100009231,5,169,2
100009232,100009232,3,433,4
100009233,100009233,1,283,3
100009234,100009234,4,489,2
100009235,100009235,4,510,4
100009236,100009236,5,164,2
100009237,100009237,3,350,1
100009238,100009238,4,204,2
100009239,100009239,3,499,4
100009240,100009240,3,160,2
100009241,100009241,4,102,4
100009242,100009242,5,520,4
100009243,100009243,1,235,1
100009244,100009244,3,516,2
100009245,100009245,3,528,3
100009246,100009246,4,363,2
100009247,100009247,3,198,3
100009248,100009248,1,524,1
100009249,100009249,5,351,1
100009250,100009250,2,340,3
100009251,100009251,3,259,3
100009252,100009252,4,279,4
100009253,100009253,1,201,3
100009254,100009254,5,436,4
100009255,100009255,4,384,3
100009256,100009256,2,169,1
100009257,100009257,2,286,1
100009258,100009258,2,170,1
100009259,100009259,5,231,1
100009260,100009260,5,161,3
100009261,100009261,1,183,3
100009262,100009262,5,468,1
100009263,100009263,5,357,4
100009264,100009264,4,259,1
100009265,100009265,2,301,2
100009266,100009266,5,471,1
100009267,100009267,5,276,2
100009268,100009268,1,269,2
100009269,100009269,4,535,1
100009270,100009270,5,165,4
100009271,100009271,4,261,4
100009272,100009272,5,410,2
100009273,100009273,2,525,2
100009274,100009274,4,398,3
100009275,100009275,2,316,1
100009276,100009276,3,262,4
100009277,100009277,4,467,3
100009278,100009278,3,341,4
100009279,100009279,5,386,2
100009280,100009280,1,246,2
100009281,100009281,3,413,1
100009282,100009282,5,302,2
100009283,100009283,2,467,2
100009284,100009284,3,111,3
100009285,100009285,3,549,4
100009286,100009286,2,467,3
100009287,100009287,4,320,2
100009288,100009288,1,303,2
100009289,100009289,3,277,2
100009290,100009290,4,352,2
100009291,100009291,3,519,3
100009292,100009292,1,408,2
100009293,100009293,5,305,2
100009294,100009294,1,242,4
100009295,100009295,1,371,2
100009296,100009296,3,327,3
100009297,100009297,1,549,2
100009298,100009298,1,356,2
100009299,100009299,4,108,2
100009300,100009300,2,230,1
100009301,100009301,4,204,4
100009302,100009302,5,278,2
100009303,100009303,3,179,1
100009304,100009304,1,115,1
100009305,100009305,1,165,3
100009306,100009306,5,235,2
100009307,100009307,4,260,2
100009308,100009308,3,406,3
100009309,100009309,5,386,3
100009310,100009310,3,478,1
100009311,100009311,5,216,4
100009312,100009312,5,368,2
100009313,100009313,2,190,3
100009314,100009314,4,196,4
100009315,100009315,2,148,2
100009316,100009316,2,421,1
100009317,100009317,2,143,3
100009318,100009318,5,234,2
100009319,100009319,2,532,2
100009320,100009320,2,137,1
100009321,100009321,1,420,1
100009322,100009322,5,352,4
100009323,100009323,3,296,3
100009324,100009324,2,181,3
100009325,100009325,2,395,3
100009326,100009326,5,149,2
100009327,100009327,3,218,4
100009328,100009328,2,389,2
100009329,100009329,3,285,1
100009330,100009330,3,500,1
100009331,100009331,5,378,4
100009332,100009332,1,436,1
100009333,100009333,4,109,3
100009334,100009334,2,413,2
100009335,100009335,3,500,3
100009336,100009336,5,320,1
100009337,100009337,5,452,4
100009338,100009338,1,267,4
100009339,100009339,5,443,4
100009340,100009340,3,534,3
100009341,100009341,2,395,2
100009342,100009342,1,400,3
100009343,100009343,3,264,3
100009344,100009344,3,139,4
100009345,100009345,2,170,1
100009346,100009346,5,534,1
100009347,100009347,5,407,2
100009348,100009348,2,203,1
100009349,100009349,2,424,1
100009350,100009350,4,171,2
100009351,100009351,4,141,4
100009352,100009352,1,244,4
100009353,100009353,1,355,2
100009354,100009354,4,189,1
100009355,100009355,1,537,3
100009356,100009356,3,475,1
100009357,100009357,2,111,1
100009358,100009358,4,336,3
100009359,100009359,4,317,3
100009360,100009360,2,376,3
100009361,100009361,5,227,3
100009362,100009362,3,460,2
100009363,100009363,3,391,2
100009364,100009364,1,111,3
100009365,100009365,4,309,2
100009366,100009366,2,360,2
100009367,100009367,4,205,3
100009368,100009368,2,326,2
100009369,100009369,2,338,2
100009370,100009370,3,466,2
100009371,100009371,3,373,4
100009372,100009372,4,167,3
100009373,100009373,5,168,1
100009374,100009374,2,254,2
100009375,100009375,2,127,3
100009376,100009376,2,392,4
100009377,100009377,4,338,2
100009378,100009378,2,170,4
100009379,100009379,2,290,2
100009380,100009380,4,382,3
100009381,100009381,1,212,1
100009382,100009382,3,489,1
100009383,100009383,4,212,3
100009384,100009384,2,203,4
100009385,100009385,2,370,1
100009386,100009386,3,286,4
100009387,100009387,5,211,3
100009388,100009388,4,504,3
100009389,100009389,1,200,4
100009390,100009390,5,398,2
100009391,100009391,4,316,3
100009392,100009392,1,537,4
100009393,100009393,5,296,1
100009394,100009394,1,300,1
100009395,100009395,1,208,3
100009396,100009396,1,187,3
100009397,100009397,5,338,3
100009398,100009398,5,119,4
100009399,100009399,3,102,1
100009400,100009400,4,240,4
100009401,100009401,1,169,2
100009402,100009402,5,394,2
100009403,100009403,4,535,3
100009404,100009404,2,489,2
100009405,100009405,3,320,2
100009406,100009406,3,311,2
100009407,100009407,4,262,1
100009408,100009408,4,414,2
100009409,100009409,5,154,4
100009410,100009410,2,310,4
100009411,100009411,1,126,4
100009412,100009412,5,495,1
100009413,100009413,1,282,4
100009414,100009414,4,461,3
100009415,100009415,5,132,1
100009416,100009416,3,545,2
100009417,100009417,3,493,1
100009418,100009418,2,269,4
100009419,100009419,5,233,2
100009420,100009420,4,459,4
100009421,100009421,3,510,3
100009422,100009422,2,306,2
100009423,100009423,3,316,2
100009424,100009424,1,147,4
100009425,100009425,5,316,1
100009426,100009426,2,238,1
100009427,100009427,5,529,4
100009428,100009428,4,402,4
100009429,100009429,1,189,1
100009430,100009430,3,520,3
100009431,100009431,5,319,2
100009432,100009432,5,495,3
100009433,100009433,3,257,3
100009434,100009434,3,539,1
100009435,100009435,2,319,3
100009436,100009436,3,526,1
100009437,100009437,4,189,4
100009438,100009438,1,169,2
100009439,100009439,5,164,3
100009440,100009440,4,147,2
100009441,100009441,1,352,1
100009442,100009442,3,534,3
100009443,100009443,5,151,1
100009444,100009444,4,359,2
100009445,100009445,1,244,4
100009446,100009446,1,229,4
100009447,100009447,3,212,1
100009448,100009448,1,380,4
100009449,100009449,5,262,4
100009450,100009450,2,521,3
100009451,100009451,2,522,2
100009452,100009452,1,268,3
100009453,100009453,2,487,2
100009454,100009454,4,517,1
100009455,100009455,2,208,4
100009456,100009456,5,106,2
100009457,100009457,3,266,1
100009458,100009458,5,424,2
100009459,100009459,1,411,4
100009460,100009460,5,496,1
100009461,100009461,1,427,2
100009462,100009462,2,514,4
100009463,100009463,1,228,3
100009464,100009464,2,492,2
100009465,100009465,2,329,2
100009466,100009466,4,317,1
100009467,100009467,1,484,4
100009468,100009468,2,279,1
100009469,100009469,1,323,4
100009470,100009470,4,448,1
100009471,100009471,2,189,4
100009472,100009472,2,345,3
100009473,100009473,5,314,4
100009474,100009474,4,505,4
100009475,100009475,5,505,4
100009476,100009476,2,263,1
100009477,100009477,2,428,1
100009478,100009478,4,492,2
100009479,100009479,3,438,2
100009480,100009480,2,497,1
100009481,100009481,4,136,4
100009482,100009482,4,266,3
100009483,100009483,1,363,1
100009484,100009484,3,391,3
100009485,100009485,3,323,3
100009486,100009486,2,191,2
100009487,100009487,1,198,1
100009488,100009488,4,433,3
100009489,100009489,3,345,2
100009490,100009490,4,169,3
100009491,100009491,1,221,3
100009492,100009492,3,520,4
100009493,100009493,2,175,2
100009494,100009494,2,321,4
100009495,100009495,3,479,3
100009496,100009496,5,433,2
100009497,100009497,5,106,4
100009498,100009498,2,469,1
100009499,100009499,1,484,1
100009500,100009500,3,370,3
100009501,100009501,1,329,1
100009502,100009502,3,442,3
100009503,100009503,2,112,4
100009504,100009504,5,394,3
100009505,100009505,2,119,3
100009506,100009506,4,270,3
100009507,100009507,4,336,3
100009508,100009508,5,136,3
100009509,100009509,2,500,4
100009510,100009510,5,401,1
100009511,100009511,5,160,2
100009512,100009512,3,262,4
100009513,100009513,1,281,3
100009514,100009514,4,168,2
100009515,100009515,3,481,1
100009516,100009516,5,447,1
100009517,100009517,5,457,2
100009518,100009518,3,519,3
100009519,100009519,2,215,4
100009520,100009520,5,180,4
100009521,100009521,4,385,3
100009522,100009522,1,350,3
100009523,100009523,2,410,2
100009524,100009524,3,169,2
100009525,100009525,5,494,1
100009526,100009526,2,181,2
100009527,100009527,3,234,2
100009528,100009528,4,185,1
100009529,100009529,2,183,3
100009530,100009530,5,454,4
100009531,100009531,4,340,3
100009532,100009532,3,238,4
100009533,100009533,4,188,3
100009534,100009534,5,316,4
100009535,100009535,5,110,4
100009536,100009536,3,200,1
100009537,100009537,4,392,2
100009538,100009538,2,440,2
100009539,100009539,1,518,4
100009540,100009540,2,252,4
100009541,100009541,2,423,4
100009542,100009542,4,448,2
100009543,100009543,2,495,2
100009544,100009544,1,481,4
100009545,100009545,1,523,3
100009546,100009546,4,157,2
100009547,100009547,1,365,1
100009548,100009548,1,393,2
100009549,100009549,1,291,4
100009550,100009550,5,496,2
100009551,100009551,5,276,1
100009552,100009552,2,200,3
100009553,100009553,3,529,2
100009554,100009554,1,231,3
100009555,100009555,4,441,4
100009556,100009556,3,132,4
100009557,100009557,2,270,4
100009558,100009558,5,273,4
100009559,100009559,1,520,1
100009560,100009560,4,511,1
100009561,100009561,3,355,3
100009562,100009562,1,449,2
100009563,100009563,1,422,2
100009564,100009564,5,350,2
100009565,100009565,5,224,4
100009566,100009566,5,433,2
100009567,100009567,5,372,3
100009568,100009568,1,352,2
100009569,100009569,2,310,1
100009570,100009570,1,374,3
100009571,100009571,3,139,1
100009572,100009572,5,273,4
100009573,100009573,4,257,1
100009574,100009574,5,406,1
100009575,100009575,5,164,4
100009576,100009576,3,457,1
100009577,100009577,4,326,2
100009578,100009578,3,541,1
100009579,100009579,1,441,1
100009580,100009580,3,436,4
100009581,100009581,4,495,3
100009582,100009582,1,171,4
100009583,100009583,5,524,3
100009584,100009584,1,273,4
100009585,100009585,1,401,1
100009586,100009586,2,254,2
100009587,100009587,1,519,2
100009588,100009588,2,525,4
100009589,100009589,5,274,2
100009590,100009590,5,236,3
100009591,100009591,3,543,1
100009592,100009592,5,215,4
100009593,100009593,4,325,3
100009594,100009594,2,527,2
100009595,100009595,3,467,3
100009596,100009596,1,164,1
100009597,100009597,5,443,4
100009598,100009598,1,310,3
100009599,100009599,3,437,2
100009600,100009600,5,300,3
100009601,100009601,4,410,4
100009602,100009602,4,445,1
100009603,100009603,2,531,3
100009604,100009604,1,463,4
100009605,100009605,5,180,3
100009606,100009606,2,374,2
100009607,100009607,2,231,2
100009608,100009608,5,345,3
100009609,100009609,3,264,3
100009610,100009610,1,255,2
100009611,100009611,5,245,4
100009612,100009612,3,117,1
100009613,100009613,1,495,3
100009614,100009614,4,189,2
100009615,100009615,4,163,1
100009616,100009616,3,220,1
100009617,100009617,5,390,1
100009618,100009618,5,144,4
100009619,100009619,2,132,4
100009620,100009620,5,539,4
100009621,100009621,1,438,3
100009622,100009622,1,297,3
100009623,100009623,3,243,3
100009624,100009624,1,485,4
100009625,100009625,3,478,3
100009626,100009626,5,449,4
100009627,100009627,5,253,2
100009628,100009628,5,343,4
100009629,100009629,3,140,2
100009630,100009630,2,388,4
100009631,100009631,4,408,2
100009632,100009632,2,275,3
100009633,100009633,2,104,2
100009634,100009634,3,208,1
100009635,100009635,1,346,2
100009636,100009636,1,536,3
100009637,100009637,2,320,4
100009638,100009638,3,378,3
100009639,100009639,2,241,1
100009640,100009640,4,463,1
100009641,100009641,3,157,4
100009642,100009642,1,395,3
100009643,100009643,5,227,1
100009644,100009644,1,223,4
100009645,100009645,4,314,4
100009646,100009646,4,177,4
100009647,100009647,2,382,1
100009648,100009648,2,202,1
100009649,100009649,2,435,1
100009650,100009650,4,270,4
100009651,100009651,5,179,4
100009652,100009652,2,378,3
100009653,100009653,1,115,3
100009654,100009654,5,306,2
100009655,100009655,2,340,2
100009656,100009656,5,160,4
100009657,100009657,4,382,1
100009658,100009658,3,477,3
100009659,100009659,2,232,4
100009660,100009660,4,123,2
100009661,100009661,2,502,1
100009662,100009662,5,429,2
100009663,100009663,1,332,4
100009664,100009664,3,359,3
100009665,100009665,5,226,2
100009666,100009666,2,121,3
100009667,100009667,1,226,2
100009668,100009668,1,126,3
100009669,100009669,5,175,3
100009670,100009670,3,113,3
100009671,100009671,2,113,3
100009672,100009672,5,189,4
100009673,100009673,3,132,3
100009674,100009674,2,161,4
100009675,100009675,1,497,4
100009676,100009676,5,280,3
100009677,100009677,3,118,4
100009678,100009678,1,107,4
100009679,100009679,1,489,2
100009680,100009680,4,499,2
100009681,100009681,1,189,1
100009682,100009682,2,266,1
100009683,100009683,3,310,2
100009684,100009684,1,451,1
100009685,100009685,2,187,3
100009686,100009686,5,162,4
100009687,100009687,2,508,4
100009688,100009688,4,193,2
100009689,100009689,1,130,4
100009690,100009690,3,355,2
100009691,100009691,3,299,1
100009692,100009692,1,195,3
100009693,100009693,5,172,2
100009694,100009694,4,354,2
100009695,100009695,2,103,1
100009696,100009696,5,423,1
100009697,100009697,4,300,2
100009698,100009698,2,537,3
100009699,100009699,3,495,3
100009700,100009700,4,241,3
100009701,100009701,5,382,3
100009702,100009702,2,277,3
100009703,100009703,3,240,1
100009704,100009704,5,367,3
100009705,100009705,2,137,2
100009706,100009706,2,544,3
100009707,100009707,2,306,4
100009708,100009708,1,444,3
100009709,100009709,2,278,3
100009710,100009710,5,345,3
100009711,100009711,2,475,2
100009712,100009712,3,224,3
100009713,100009713,5,336,4
100009714,100009714,5,547,1
100009715,100009715,2,535,4
100009716,100009716,4,207,3
100009717,100009717,2,429,2
100009718,100009718,5,300,3
100009719,100009719,3,405,1
100009720,100009720,4,508,1
100009721,100009721,1,245,4
100009722,100009722,5,397,4
100009723,100009723,3,135,1
100009724,100009724,5,290,4
100009725,100009725,1,516,4
100009726,100009726,4,114,4
100009727,100009727,2,313,3
100009728,100009728,5,113,1
100009729,100009729,4,156,2
100009730,100009730,5,541,2
100009731,100009731,5,226,4
100009732,100009732,3,397,2
100009733,100009733,1,290,3
100009734,100009734,3,239,4
100009735,100009735,1,254,1
100009736,100009736,4,208,1
100009737,100009737,1,451,1
100009738,100009738,1,295,3
100009739,100009739,4,379,1
100009740,100009740,5,158,4
100009741,100009741,2,479,2
100009742,100009742,5,423,4
100009743,100009743,5,289,1
100009744,100009744,4,335,1
100009745,100009745,2,328,3
100009746,100009746,1,423,2
100009747,100009747,2,435,1
100009748,100009748,2,348,4
100009749,100009749,2,347,1
100009750,100009750,1,174,1
100009751,100009751,4,533,4
100009752,100009752,1,263,4
100009753,100009753,2,448,4
100009754,100009754,5,194,4
100009755,100009755,2,339,2
100009756,100009756,5,315,4
100009757,100009757,1,417,3
100009758,100009758,3,455,2
100009759,100009759,1,517,3
100009760,100009760,2,185,1
100009761,100009761,1,262,2
100009762,100009762,5,347,3
100009763,100009763,4,370,3
100009764,100009764,3,326,1
100009765,100009765,5,327,2
100009766,100009766,2,531,3
100009767,100009767,4,339,1
100009768,100009768,5,257,4
100009769,100009769,4,389,1
100009770,100009770,3,184,2
