ReservationID,PaymentTypeID,PaymentDate,PaymentAmount
100008239,1,8/15/2023,342
100008240,1,1/27/2023,2148
100008241,3,11/27/2023,1364
100008242,3,3/13/2023,303
100008243,2,4/13/2023,248
100008244,1,1/2/2023,1216
100008245,3,2/1/2023,471
100008246,2,3/28/2023,211
100008247,4,9/26/2023,156
100008248,3,5/9/2023,345
100008249,1,8/17/2023,1016
100008250,5,8/27/2023,129
100008251,5,7/7/2023,321
100008252,1,6/26/2023,359
100008253,3,6/23/2023,928
100008254,4,1/7/2023,348
100008255,2,9/6/2023,1070
100008256,1,7/20/2023,1252
100008257,1,7/9/2023,424
100008258,1,11/4/2023,144
100008259,4,3/20/2023,628
100008260,2,2/14/2023,304
100008261,2,12/18/2023,1467
100008262,5,5/27/2023,1094
100008263,1,5/6/2023,1728
100008264,1,6/17/2023,1545
100008265,3,11/15/2023,1404
100008266,2,12/13/2023,370
100008267,3,1/5/2023,378
100008268,4,7/9/2023,492
100008269,5,6/7/2023,284
100008270,4,2/24/2023,199
100008271,2,5/29/2023,317
100008272,1,4/20/2023,864
100008273,4,12/3/2023,218
100008274,2,3/18/2023,232
100008275,1,4/29/2023,104
100008276,3,11/14/2023,456
100008277,1,5/17/2023,1488
100008278,4,1/19/2023,942
100008279,3,11/22/2023,578
100008280,4,11/11/2023,326
100008281,3,2/19/2023,1088
100008282,4,1/30/2023,1569
100008283,1,8/20/2023,272
100008284,4,4/26/2023,2032
100008285,1,12/13/2023,1155
100008286,3,1/30/2023,672
100008287,2,12/12/2023,848
100008288,3,12/8/2023,1647
100008289,2,10/14/2023,110
100008290,4,5/3/2023,422
100008291,3,11/23/2023,1052
100008292,2,6/22/2023,402
100008293,4,10/26/2023,1088
100008294,1,2/12/2023,1724
100008295,2,11/11/2023,684
100008296,2,4/30/2023,1280
100008297,5,3/4/2023,159
100008298,4,6/3/2023,223
100008299,5,1/24/2023,1131
100008300,2,10/21/2023,496
100008301,2,1/16/2023,616
100008302,2,6/3/2023,360
100008303,5,11/27/2023,268
100008304,4,11/28/2023,1628
100008305,3,5/6/2023,884
100008306,5,4/15/2023,560
100008307,4,12/2/2023,858
100008308,4,10/12/2023,980
100008309,4,4/24/2023,549
100008310,5,4/12/2023,720
100008311,3,10/27/2023,939
100008312,5,7/28/2023,185
100008313,5,6/25/2023,441
100008314,2,1/10/2023,136
100008315,4,10/28/2023,765
100008316,1,3/3/2023,222
100008317,5,8/24/2023,443
100008318,1,11/21/2023,140
100008319,2,10/31/2023,453
100008320,5,6/8/2023,1460
100008321,1,3/15/2023,580
100008322,3,3/18/2023,552
100008323,2,8/22/2023,413
100008324,3,8/6/2023,510
100008325,3,11/20/2023,125
100008326,3,12/31/2023,2124
100008327,4,4/10/2023,1568
100008328,5,4/21/2023,696
100008329,1,6/19/2023,1248
100008330,4,7/3/2023,1443
100008331,3,1/30/2023,777
100008332,1,7/24/2023,1148
100008333,4,1/2/2024,975
100008334,4,2/24/2023,1096
100008335,1,1/15/2023,1149
100008336,4,5/15/2023,756
100008337,5,4/15/2023,415
100008338,4,8/1/2023,1708
100008339,2,10/2/2023,296
100008340,5,3/7/2023,795
100008341,4,3/10/2023,579
100008342,1,9/4/2023,292
100008343,2,2/27/2023,552
100008344,5,8/11/2023,1413
100008345,3,3/9/2023,286
100008346,4,5/10/2023,547
100008347,5,5/16/2023,193
100008348,4,6/6/2023,765
100008349,3,1/24/2023,480
100008350,3,11/26/2023,330
100008351,4,1/6/2023,167
100008352,5,12/13/2023,1167
100008353,2,10/19/2023,147
100008354,5,3/12/2023,542
100008355,2,12/5/2023,958
100008356,1,12/18/2023,812
100008357,3,2/22/2023,864
100008358,3,12/2/2023,244
100008359,5,2/7/2023,145
100008360,3,10/16/2023,1281
100008361,4,6/17/2023,410
100008362,3,10/7/2023,264
100008363,2,11/19/2023,1296
100008364,1,9/13/2023,732
100008365,4,11/1/2023,372
100008366,5,2/3/2023,1539
100008367,2,2/11/2023,296
100008368,4,3/16/2023,1788
100008369,4,1/1/2024,1192
100008370,2,4/16/2023,688
100008371,3,8/14/2023,236
100008372,1,9/28/2023,480
100008373,3,3/13/2023,1032
100008374,5,11/8/2023,355
100008375,3,4/13/2023,858
100008376,2,12/31/2023,522
100008377,3,1/17/2023,808
100008378,4,4/1/2023,357
100008379,2,12/22/2023,1768
100008380,4,3/3/2023,814
100008381,1,11/3/2023,608
100008382,4,2/4/2023,758
100008383,1,3/30/2023,576
100008384,1,12/18/2023,1233
100008385,4,8/17/2023,694
100008386,3,6/25/2023,516
100008387,3,2/23/2023,250
100008388,2,10/9/2023,366
100008389,1,7/22/2023,884
100008390,5,6/28/2023,744
100008391,3,11/15/2023,339
100008392,1,9/21/2023,300
100008393,5,6/5/2023,244
100008394,5,12/8/2023,367
100008395,4,8/31/2023,246
100008396,4,6/16/2023,159
100008397,4,7/24/2023,540
100008398,2,12/11/2023,220
100008399,1,8/29/2023,1431
100008400,3,10/9/2023,670
100008401,1,9/10/2023,726
100008402,1,7/8/2023,980
100008403,3,5/30/2023,1110
100008404,2,2/18/2023,446
100008405,3,12/28/2023,1632
100008406,2,9/9/2023,408
100008407,5,4/25/2023,103
100008408,1,8/24/2023,1980
100008409,3,7/14/2023,138
100008410,3,5/17/2023,416
100008411,4,3/23/2023,986
100008412,4,6/10/2023,1484
100008413,2,8/29/2023,555
100008414,3,10/21/2023,361
100008415,2,8/7/2023,157
100008416,1,3/22/2023,609
100008417,4,8/18/2023,1588
100008418,5,5/16/2023,1592
100008419,3,5/18/2023,224
100008420,1,12/14/2023,574
100008421,5,3/18/2023,432
100008422,5,5/5/2023,795
100008423,4,7/16/2023,408
100008424,2,2/12/2023,531
100008425,1,3/5/2023,1068
100008426,5,7/11/2023,466
100008427,1,12/20/2023,1560
100008428,2,11/2/2023,145
100008429,5,7/22/2023,346
100008430,1,12/5/2023,912
100008431,3,6/11/2023,464
100008432,3,2/7/2023,495
100008433,1,4/2/2023,315
100008434,3,12/23/2023,256
100008435,3,7/8/2023,144
100008436,5,7/20/2023,1536
100008437,5,1/31/2023,780
100008438,1,1/26/2023,355
100008439,4,9/29/2023,1180
100008440,5,4/19/2023,127
100008441,5,5/1/2023,246
100008442,2,6/7/2023,1132
100008443,2,2/21/2023,744
100008444,1,2/7/2023,2032
100008445,1,11/4/2023,1626
100008446,5,7/31/2023,432
100008447,2,4/19/2023,627
100008448,5,10/9/2023,252
100008449,1,11/16/2023,267
100008450,4,8/15/2023,1208
100008451,1,7/15/2023,1566
100008452,3,10/10/2023,724
100008453,2,6/29/2023,736
100008454,1,8/15/2023,1074
100008455,1,8/24/2023,532
100008456,5,8/9/2023,1032
100008457,4,5/18/2023,280
100008458,1,9/9/2023,460
100008459,4,7/3/2023,804
100008460,5,1/20/2023,624
100008461,4,7/29/2023,1288
100008462,5,5/27/2023,855
100008463,2,5/24/2023,447
100008464,3,11/23/2023,440
100008465,1,6/7/2023,720
100008466,2,5/24/2023,1482
100008467,3,8/28/2023,1020
100008468,3,4/24/2023,1520
100008469,4,5/13/2023,1564
100008470,3,2/26/2023,882
100008471,1,10/10/2023,364
100008472,4,5/2/2023,897
100008473,2,11/7/2023,632
100008474,1,7/6/2023,480
100008475,4,5/4/2023,1029
100008476,2,3/12/2023,496
100008477,4,1/27/2023,401
100008478,1,2/11/2023,244
100008479,1,8/18/2023,2192
100008480,1,12/22/2023,204
100008481,1,2/18/2023,964
100008482,1,10/25/2023,804
100008483,2,10/18/2023,326
100008484,1,4/2/2023,764
100008485,2,7/1/2023,465
100008486,1,6/20/2023,329
100008487,1,4/21/2023,1012
100008488,4,3/11/2023,1900
100008489,3,7/9/2023,728
100008490,1,10/24/2023,939
100008491,1,1/16/2023,520
100008492,3,10/15/2023,464
100008493,5,5/22/2023,1257
100008494,2,11/7/2023,2040
100008495,5,8/23/2023,978
100008496,3,12/3/2023,720
100008497,5,1/14/2023,824
100008498,2,11/11/2023,648
100008499,3,5/30/2023,1888
100008500,2,8/7/2023,990
100008501,4,4/14/2023,648
100008502,1,2/25/2023,608
100008503,3,12/25/2023,888
100008504,5,3/15/2023,1293
100008505,3,2/25/2023,2108
100008506,4,7/28/2023,944
100008507,4,2/13/2023,1468
100008508,4,5/29/2023,1092
100008509,5,10/13/2023,2036
100008510,3,11/7/2023,1452
100008511,3,1/31/2023,500
100008512,3,12/7/2023,1326
100008513,5,11/24/2023,1484
100008514,3,10/30/2023,516
100008515,5,1/21/2023,144
100008516,2,1/11/2023,486
100008517,2,6/22/2023,252
100008518,1,3/4/2023,369
100008519,5,6/25/2023,1256
100008520,4,2/9/2023,145
100008521,4,8/15/2023,1736
100008522,4,4/2/2023,1504
100008523,4,12/25/2023,1329
100008524,3,6/14/2023,234
100008525,5,11/11/2023,463
100008526,2,12/9/2023,349
100008527,4,1/26/2023,684
100008528,3,7/7/2023,1444
100008529,1,10/21/2023,383
100008530,3,9/7/2023,507
100008531,5,10/13/2023,948
100008532,1,4/11/2023,250
100008533,1,1/13/2023,638
100008534,4,7/19/2023,183
100008535,5,2/18/2023,1168
100008536,5,9/19/2023,403
100008537,5,5/5/2023,1449
100008538,4,3/23/2023,128
100008539,4,3/26/2023,564
100008540,3,6/15/2023,487
100008541,3,4/19/2023,754
100008542,3,10/7/2023,1384
100008543,1,12/6/2023,1042
100008544,5,7/24/2023,1416
100008545,1,11/21/2023,952
100008546,3,9/19/2023,856
100008547,1,4/11/2023,1042
100008548,3,12/20/2023,1028
100008549,1,7/30/2023,114
100008550,3,6/2/2023,892
100008551,5,10/26/2023,472
100008552,2,4/27/2023,682
100008553,2,3/9/2023,816
100008554,4,11/27/2023,1796
100008555,4,2/15/2023,1996
100008556,2,12/31/2023,254
100008557,1,12/25/2023,360
100008558,2,1/15/2023,250
100008559,3,5/15/2023,902
100008560,1,2/2/2023,516
100008561,3,1/6/2023,1320
100008562,1,5/20/2023,597
100008563,4,9/7/2023,372
100008564,3,9/27/2023,1952
100008565,1,11/10/2023,1952
100008566,4,3/16/2023,1728
100008567,1,6/19/2023,1608
100008568,4,11/22/2023,582
100008569,1,7/16/2023,289
100008570,1,2/6/2023,888
100008571,3,1/23/2023,645
100008572,3,1/18/2023,246
100008573,4,7/23/2023,726
100008574,4,6/28/2023,756
100008575,5,7/21/2023,334
100008576,1,1/29/2023,656
100008577,5,8/4/2023,1287
100008578,3,7/14/2023,2040
100008579,1,2/10/2023,1461
100008580,3,8/17/2023,1584
100008581,2,9/19/2023,401
100008582,5,1/12/2023,339
100008583,1,11/5/2023,1575
100008584,2,4/25/2023,538
100008585,3,3/9/2023,860
100008586,4,5/30/2023,436
100008587,3,9/13/2023,1239
100008588,4,3/12/2023,682
100008589,4,4/14/2023,306
100008590,3,10/19/2023,400
100008591,3,9/24/2023,1419
100008592,3,3/13/2023,1880
100008593,1,10/25/2023,1254
100008594,1,8/26/2023,399
100008595,4,6/29/2023,1864
100008596,1,3/2/2023,928
100008597,1,4/13/2023,496
100008598,4,1/15/2023,1491
100008599,2,5/18/2023,1329
100008600,5,1/12/2023,1928
100008601,2,11/12/2023,482
100008602,1,10/22/2023,1516
100008603,1,9/12/2023,592
100008604,2,4/13/2023,1016
100008605,1,2/13/2023,1305
100008606,2,6/22/2023,448
100008607,1,8/10/2023,2032
100008608,4,8/26/2023,864
100008609,1,6/6/2023,379
100008610,5,7/19/2023,1612
100008611,4,3/17/2023,216
100008612,3,10/10/2023,1602
100008613,3,1/12/2023,572
100008614,5,7/16/2023,678
100008615,5,2/25/2023,504
100008616,5,4/28/2023,224
100008617,3,5/26/2023,504
100008618,2,12/19/2023,1104
100008619,3,2/7/2023,1092
100008620,5,3/19/2023,305
100008621,4,1/12/2023,692
100008622,2,10/31/2023,360
100008623,3,10/25/2023,1740
100008624,3,12/23/2023,590
100008625,4,2/9/2023,1083
100008626,4,12/29/2023,852
100008627,3,12/27/2023,556
100008628,4,11/25/2023,526
100008629,5,3/8/2023,1000
100008630,5,1/23/2023,501
100008631,5,11/11/2023,303
100008632,3,1/7/2023,1040
100008633,3,3/19/2023,354
100008634,3,5/29/2023,134
100008635,5,10/31/2023,321
100008636,1,6/5/2023,550
100008637,2,8/31/2023,1548
100008638,4,11/9/2023,1508
100008639,3,3/3/2023,926
100008640,3,7/29/2023,1000
100008641,1,7/31/2023,531
100008642,4,6/24/2023,578
100008643,2,5/4/2023,431
100008644,2,4/21/2023,538
100008645,3,11/14/2023,554
100008646,4,5/17/2023,1196
100008647,5,3/18/2023,1284
100008648,3,8/30/2023,432
100008649,1,1/11/2023,113
100008650,1,7/7/2023,498
100008651,3,12/31/2023,224
100008652,2,7/26/2023,1236
100008653,2,11/14/2023,376
100008654,1,12/24/2023,256
100008655,3,1/20/2023,486
100008656,4,5/9/2023,999
100008657,3,9/15/2023,810
100008658,4,5/20/2023,1572
100008659,5,9/19/2023,506
100008660,5,1/16/2023,325
100008661,1,7/27/2023,783
100008662,1,9/3/2023,872
100008663,5,11/16/2023,472
100008664,1,6/4/2023,2076
100008665,4,6/9/2023,113
100008666,2,5/27/2023,315
100008667,1,2/19/2023,980
100008668,1,8/6/2023,331
100008669,5,9/6/2023,110
100008670,1,7/9/2023,628
100008671,4,9/2/2023,210
100008672,3,5/7/2023,886
100008673,5,6/2/2023,343
100008674,5,2/27/2023,1287
100008675,4,7/24/2023,824
100008676,3,1/9/2023,1275
100008677,2,11/7/2023,1416
100008678,1,2/16/2023,304
100008679,3,5/12/2023,528
100008680,1,9/27/2023,1509
100008681,1,8/2/2023,357
100008682,5,12/14/2023,149
100008683,2,12/5/2023,1230
100008684,2,1/23/2023,1380
100008685,5,4/15/2023,454
100008686,2,1/7/2023,1848
100008687,3,6/30/2023,693
100008688,3,7/19/2023,498
100008689,4,7/16/2023,227
100008690,4,11/30/2023,780
100008691,4,4/30/2023,970
100008692,1,2/21/2023,346
100008693,1,8/13/2023,1180
100008694,1,3/4/2023,204
100008695,5,9/23/2023,432
100008696,1,8/6/2023,282
100008697,5,9/23/2023,1880
100008698,4,11/8/2023,1326
100008699,3,5/27/2023,852
100008700,1,12/25/2023,1056
100008701,4,6/15/2023,872
100008702,1,10/18/2023,1764
100008703,3,3/2/2023,2188
100008704,5,11/6/2023,834
100008705,5,8/26/2023,956
100008706,1,2/14/2023,1196
100008707,3,6/22/2023,1736
100008708,1,12/31/2023,312
100008709,2,9/16/2023,1476
100008710,2,2/20/2023,1716
100008711,5,12/18/2023,876
100008712,2,4/13/2023,1080
100008713,4,3/30/2023,160
100008714,2,7/2/2023,439
100008715,1,2/21/2023,584
100008716,3,2/18/2023,346
100008717,4,7/20/2023,868
100008718,3,4/1/2023,1005
100008719,1,12/25/2023,234
100008720,4,2/24/2023,531
100008721,4,1/21/2023,420
100008722,5,6/22/2023,1050
100008723,5,6/9/2023,672
100008724,1,11/3/2023,191
100008725,2,7/23/2023,454
100008726,1,8/17/2023,1044
100008727,2,6/24/2023,420
100008728,5,1/10/2023,924
100008729,5,11/7/2023,226
100008730,5,6/24/2023,717
100008731,2,8/31/2023,870
100008732,5,3/26/2023,1272
100008733,2,3/15/2023,824
100008734,1,1/9/2023,472
100008735,1,4/20/2023,471
100008736,2,4/8/2023,462
100008737,3,11/9/2023,472
100008738,3,4/8/2023,915
100008739,5,9/18/2023,1668
100008740,5,9/29/2023,240
100008741,4,9/18/2023,1172
100008742,4,7/21/2023,640
100008743,1,11/2/2023,226
100008744,4,4/18/2023,429
100008745,5,5/8/2023,1080
100008746,4,2/2/2023,898
100008747,3,4/6/2023,1419
100008748,5,6/17/2023,1446
100008749,1,5/10/2023,758
100008750,2,11/30/2023,1072
100008751,5,8/12/2023,678
100008752,5,2/1/2023,510
100008753,5,6/15/2023,1544
100008754,2,5/31/2023,1107
100008755,4,7/30/2023,1029
100008756,3,2/15/2023,908
100008757,1,5/13/2023,1568
100008758,1,11/4/2023,2156
100008759,2,3/8/2023,1386
100008760,2,12/19/2023,264
100008761,3,2/10/2023,476
100008762,1,1/25/2023,532
100008763,1,3/3/2023,356
100008764,3,9/27/2023,730
100008765,4,9/16/2023,878
100008766,3,10/1/2023,890
100008767,5,2/21/2023,762
100008768,4,8/30/2023,1492
100008769,4,7/26/2023,1006
100008770,3,4/28/2023,316
100008771,5,9/19/2023,387
100008772,3,7/28/2023,248
100008773,1,12/10/2023,1144
100008774,5,9/3/2023,548
100008775,4,8/4/2023,426
100008776,2,6/26/2023,137
100008777,2,10/6/2023,590
100008778,2,11/2/2023,439
100008779,5,6/27/2023,387
100008780,4,9/3/2023,1052
100008781,4,9/24/2023,1708
100008782,2,4/9/2023,1590
100008783,3,2/25/2023,831
100008784,5,3/30/2023,484
100008785,2,8/6/2023,520
100008786,2,4/15/2023,1008
100008787,3,10/31/2023,1956
100008788,4,8/26/2023,528
100008789,2,11/14/2023,435
100008790,1,5/29/2023,362
100008791,4,7/12/2023,562
100008792,4,12/10/2023,618
100008793,3,12/16/2023,750
100008794,4,12/15/2023,1068
100008795,4,11/27/2023,232
100008796,4,8/29/2023,540
100008797,5,7/6/2023,1344
100008798,1,10/21/2023,2144
100008799,4,7/6/2023,1584
100008800,5,2/22/2023,1580
100008801,5,11/6/2023,428
100008802,4,5/20/2023,1620
100008803,5,2/26/2023,1840
100008804,3,6/18/2023,1248
100008805,2,12/19/2023,354
100008806,3,6/29/2023,300
100008807,2,7/27/2023,2076
100008808,4,12/12/2023,362
100008809,3,11/4/2023,1182
100008810,1,6/10/2023,1377
100008811,4,7/6/2023,666
100008812,4,1/7/2023,1340
100008813,2,9/19/2023,2168
100008814,4,10/3/2023,388
100008815,3,12/6/2023,732
100008816,3,10/24/2023,1341
100008817,3,9/27/2023,1596
100008818,5,6/5/2023,740
100008819,2,7/12/2023,642
100008820,1,8/30/2023,612
100008821,3,11/3/2023,1776
100008822,5,7/18/2023,678
100008823,5,10/21/2023,252
100008824,3,3/3/2023,156
100008825,2,6/2/2023,1356
100008826,1,8/1/2023,265
100008827,1,5/5/2023,1588
100008828,1,12/6/2023,2188
100008829,4,5/30/2023,452
100008830,5,11/20/2023,598
100008831,5,3/14/2023,360
100008832,3,10/12/2023,603
100008833,5,9/22/2023,360
100008834,3,2/5/2023,1116
100008835,4,9/4/2023,831
100008836,2,9/30/2023,1152
100008837,5,11/25/2023,1059
100008838,1,3/5/2023,325
100008839,4,10/10/2023,1556
100008840,3,9/26/2023,438
100008841,1,7/19/2023,172
100008842,1,4/13/2023,591
100008843,5,3/5/2023,872
100008844,5,1/15/2023,1360
100008845,2,8/2/2023,801
100008846,2,8/24/2023,1064
100008847,1,12/20/2023,276
100008848,3,7/2/2023,244
100008849,4,12/19/2023,499
100008850,3,8/5/2023,786
100008851,1,8/11/2023,473
100008852,2,11/5/2023,454
100008853,5,12/30/2023,460
100008854,3,12/4/2023,804
100008855,1,1/13/2023,236
100008856,2,6/8/2023,300
100008857,4,9/1/2023,2156
100008858,1,6/22/2023,513
100008859,1,9/2/2023,173
100008860,5,9/17/2023,906
100008861,4,2/5/2023,199
100008862,1,9/5/2023,516
100008863,3,1/25/2023,584
100008864,2,6/10/2023,1094
100008865,4,6/2/2023,215
100008866,4,9/13/2023,1464
100008867,3,12/25/2023,2152
100008868,3,6/10/2023,856
100008869,5,12/24/2023,1350
100008870,1,10/4/2023,324
100008871,3,11/19/2023,1388
100008872,1,1/24/2023,457
100008873,5,5/18/2023,408
100008874,1,3/28/2023,726
100008875,2,8/21/2023,2100
100008876,4,12/2/2023,244
100008877,3,5/9/2023,437
100008878,4,6/6/2023,1080
100008879,3,8/16/2023,984
100008880,4,1/3/2024,912
100008881,3,9/23/2023,902
100008882,3,9/5/2023,1072
100008883,2,3/17/2023,1424
100008884,4,8/24/2023,1004
100008885,2,5/18/2023,1179
100008886,4,6/22/2023,194
100008887,1,2/22/2023,392
100008888,4,2/28/2023,642
100008889,4,2/13/2023,270
100008890,2,10/14/2023,640
100008891,1,1/25/2023,474
100008892,1,4/6/2023,354
100008893,2,1/12/2023,402
100008894,3,1/20/2023,2108
100008895,3,11/25/2023,280
100008896,3,5/31/2023,678
100008897,5,4/12/2023,1284
100008898,1,6/22/2023,724
100008899,1,1/1/2024,412
100008900,3,3/15/2023,1611
100008901,1,10/5/2023,488
100008902,1,5/31/2023,1320
100008903,4,8/22/2023,530
100008904,1,10/26/2023,1664
100008905,1,11/28/2023,592
100008906,3,9/13/2023,2176
100008907,2,7/13/2023,123
100008908,5,4/14/2023,1832
100008909,4,6/9/2023,1314
100008910,5,12/30/2023,375
100008911,5,3/5/2023,332
100008912,5,10/10/2023,436
100008913,3,4/14/2023,205
100008914,2,10/2/2023,586
100008915,2,5/15/2023,362
100008916,2,4/30/2023,1161
100008917,2,9/29/2023,1884
100008918,1,2/28/2023,872
100008919,1,10/20/2023,235
100008920,1,12/12/2023,2060
100008921,1,1/10/2023,540
100008922,2,1/7/2023,1528
100008923,4,9/6/2023,1590
100008924,1,7/3/2023,1008
100008925,5,6/19/2023,1968
100008926,4,11/19/2023,688
100008927,4,8/13/2023,1527
100008928,1,9/8/2023,962
100008929,5,1/16/2023,336
100008930,3,6/24/2023,934
100008931,2,3/7/2023,1528
100008932,5,7/22/2023,1491
100008933,1,7/23/2023,856
100008934,1,1/28/2023,1080
100008935,5,10/17/2023,1113
100008936,1,5/16/2023,372
100008937,2,5/8/2023,866
100008938,3,9/30/2023,1173
100008939,5,9/17/2023,1148
100008940,1,9/10/2023,1832
100008941,3,7/16/2023,904
100008942,2,9/7/2023,429
100008943,5,4/24/2023,235
100008944,4,11/19/2023,234
100008945,4,9/8/2023,1584
100008946,4,7/10/2023,1332
100008947,5,7/25/2023,933
100008948,4,5/3/2023,435
100008949,5,9/26/2023,222
100008950,5,3/6/2023,816
100008951,1,7/25/2023,896
100008952,5,2/14/2023,1078
100008953,3,5/25/2023,729
100008954,2,1/30/2023,828
100008955,2,3/11/2023,735
100008956,5,11/2/2023,642
100008957,4,11/10/2023,868
100008958,1,5/27/2023,831
100008959,2,11/2/2023,1856
100008960,2,8/31/2023,2128
100008961,2,7/26/2023,492
100008962,2,8/18/2023,1468
100008963,5,6/21/2023,420
100008964,1,12/27/2023,1880
100008965,2,8/6/2023,337
100008966,2,6/16/2023,168
100008967,1,12/15/2023,1092
100008968,1,6/19/2023,918
100008969,5,4/19/2023,976
100008970,1,6/23/2023,1436
100008971,4,2/17/2023,1824
100008972,5,5/24/2023,984
100008973,4,4/20/2023,1017
100008974,2,9/12/2023,872
100008975,2,5/30/2023,972
100008976,4,4/24/2023,514
100008977,2,11/23/2023,316
100008978,4,10/14/2023,441
100008979,4,9/24/2023,1180
100008980,4,10/18/2023,476
100008981,2,4/21/2023,960
100008982,3,8/5/2023,1356
100008983,1,5/4/2023,366
100008984,5,6/26/2023,379
100008985,3,4/21/2023,822
100008986,1,12/7/2023,1644
100008987,3,1/16/2023,2112
100008988,3,9/28/2023,196
100008989,5,3/31/2023,492
100008990,3,10/10/2023,1557
100008991,1,5/25/2023,482
100008992,5,6/29/2023,1647
100008993,2,1/6/2023,1808
100008994,4,4/20/2023,464
100008995,4,9/3/2023,909
100008996,1,4/10/2023,1090
100008997,3,12/11/2023,648
100008998,4,9/29/2023,1611
100008999,1,7/8/2023,214
100009000,3,2/14/2023,224
100009001,3,3/30/2023,374
100009002,5,8/1/2023,286
100009003,3,11/5/2023,568
100009004,3,10/27/2023,187
100009005,3,10/24/2023,1332
100009006,4,8/7/2023,2064
100009007,4,2/16/2023,1312
100009008,4,8/26/2023,916
100009009,4,3/27/2023,690
100009010,3,5/7/2023,206
100009011,1,12/15/2023,354
100009012,1,4/14/2023,618
100009013,1,9/30/2023,903
100009014,5,2/14/2023,204
100009015,1,12/25/2023,1016
100009016,1,4/21/2023,330
100009017,1,8/1/2023,692
100009018,3,9/2/2023,267
100009019,3,6/25/2023,754
100009020,1,7/30/2023,270
100009021,2,1/24/2023,527
100009022,5,10/27/2023,1094
100009023,3,5/9/2023,774
100009024,1,2/20/2023,280
100009025,5,10/24/2023,1808
100009026,4,8/1/2023,144
100009027,4,10/31/2023,1472
100009028,4,3/18/2023,568
100009029,1,10/5/2023,288
100009030,1,5/20/2023,874
100009031,4,7/26/2023,606
100009032,3,11/21/2023,462
100009033,3,10/21/2023,958
100009034,2,1/5/2023,376
100009035,4,12/10/2023,328
100009036,1,1/12/2023,494
100009037,3,9/24/2023,1184
100009038,4,1/6/2023,166
